name,id_name
perplexity: llama 3.1 sonar 405b online,llama-sonar-unknown-3.1-unknown-405-unknown-online-false
perplexity: llama 3.1 sonar 70b,llama-sonar-unknown-3.1-unknown-70-unknown-unknown-false
perplexity: llama 3.1 sonar 70b online,llama-sonar-unknown-3.1-unknown-70-unknown-online-false
perplexity: llama 3.1 sonar 8b,llama-sonar-unknown-3.1-unknown-8-unknown-unknown-false
perplexity: llama 3.1 sonar 8b online,llama-sonar-unknown-3.1-unknown-8-unknown-online-false
perplexity: llama3 sonar 70b,llama-sonar-unknown-3-unknown-70-unknown-unknown-false
perplexity: llama3 sonar 70b online,llama-sonar-unknown-3-unknown-70-unknown-online-false
perplexity: llama3 sonar 8b,llama-sonar-unknown-3-unknown-8-unknown-unknown-false
perplexity: llama3 sonar 8b online,llama-sonar-unknown-3-unknown-8-unknown-online-false
phi 2,phi-unknown-unknown-2-unknown-unknown-unknown-unknown-false
phi 3 medium 128k instruct,phi-medium-unknown-3-unknown-unknown-128-instruct-false
phi 3 medium 128k instruct (free),phi-medium-unknown-3-unknown-unknown-128-instruct-false
phi 3 medium 4k,phi-medium-unknown-3-unknown-unknown-4-unknown-false
phi 3 medium 4k instruct,phi-medium-unknown-3-unknown-unknown-4-instruct-false
phi 3 medium instruct,phi-medium-unknown-3-unknown-unknown-unknown-instruct-false
phi 3 medium instruct (free),phi-medium-unknown-3-unknown-unknown-unknown-instruct-false
phi 3 mini 128k instruct,phi-mini-unknown-3-unknown-unknown-128-instruct-false
phi 3 mini 4k instruct,phi-mini-unknown-3-unknown-unknown-4-instruct-false
phi 3 mini instruct,phi-mini-unknown-3-unknown-unknown-unknown-instruct-false
phi 3 mini instruct (free),phi-mini-unknown-3-unknown-unknown-unknown-instruct-false
phi 3 small 128k instruct,phi-small-unknown-3-unknown-unknown-128-instruct-false
phi 3 small 8k instruct,phi-small-unknown-3-unknown-unknown-8-instruct-false
phi 3.5 mini 128k instruct,phi-mini-unknown-3.5-unknown-unknown-128-instruct-false
phi 3.5 moe instruct,phi-moe-unknown-3.5-unknown-unknown-unknown-instruct-false
platypus2 70b instruct,platypus-unknown-unknown-2-unknown-70-unknown-instruct-false
platypus2 instruct (70b),platypus-unknown-unknown-2-unknown-70-unknown-instruct-false
prompt llm,prompt-llm-unknown-unknown-unknown-unknown-unknown-unknown-false
pygmalion: mythalion 13b,mythalion-unknown-unknown-unknown-unknown-13-unknown-unknown-false
pythia 12b,pythia-unknown-unknown-unknown-unknown-12-unknown-unknown-false
pythia chat (7b),pythia-unknown-unknown-unknown-unknown-7-unknown-chat-false
pythia chat base (7b),pythia-unknown-base-unknown-unknown-7-unknown-chat-false
qwen (32b),qwen-unknown-unknown-unknown-unknown-32-unknown-unknown-false
qwen (7b),qwen-unknown-unknown-unknown-unknown-7-unknown-unknown-false
qwen 1.5 (0.5b),qwen-unknown-unknown-1.5-unknown-0.5-unknown-unknown-false
qwen 1.5 (72b),qwen-unknown-unknown-1.5-unknown-72-unknown-unknown-false
qwen 1.5 110b chat,qwen-unknown-unknown-1.5-unknown-110-unknown-chat-false
qwen 1.5 14b chat,qwen-unknown-unknown-1.5-unknown-14-unknown-chat-false
qwen 1.5 32b chat,qwen-unknown-unknown-1.5-unknown-32-unknown-chat-false
qwen 1.5 4b chat,qwen-unknown-unknown-1.5-unknown-4-unknown-chat-false
qwen 1.5 72b chat,qwen-unknown-unknown-1.5-unknown-72-unknown-chat-false
qwen 1.5 7b chat,qwen-unknown-unknown-1.5-unknown-7-unknown-chat-false
qwen 1.5 chat (0.5b),qwen-unknown-unknown-1.5-unknown-0.5-unknown-chat-false
qwen 1.5 chat (1.8b),qwen-unknown-unknown-1.5-unknown-1.8-unknown-chat-false
qwen 1.5 chat (110b),qwen-unknown-unknown-1.5-unknown-110-unknown-chat-false
qwen 1.5 chat (14b),qwen-unknown-unknown-1.5-unknown-14-unknown-chat-false
qwen 1.5 chat (32b),qwen-unknown-unknown-1.5-unknown-32-unknown-chat-false
qwen 1.5 chat (4b),qwen-unknown-unknown-1.5-unknown-4-unknown-chat-false
qwen 1.5 chat (72b),qwen-unknown-unknown-1.5-unknown-72-unknown-chat-false
qwen 1.5 chat (7b),qwen-unknown-unknown-1.5-unknown-7-unknown-chat-false
qwen 2 1.5b instruct,qwen-unknown-unknown-2-unknown-1.5-unknown-instruct-false
qwen 2 72b instruct,qwen-unknown-unknown-2-unknown-72-unknown-instruct-false
qwen 2 7b instruct,qwen-unknown-unknown-2-unknown-7-unknown-instruct-false
qwen 2 instruct (1.5b),qwen-unknown-unknown-2-unknown-1.5-unknown-instruct-false
qwen 2 instruct (72b),qwen-unknown-unknown-2-unknown-72-unknown-instruct-false
qwen 2 instruct (7b),qwen-unknown-unknown-2-unknown-7-unknown-instruct-false
qwen 2.5 72b (bf16),qwen-unknown-unknown-2.5-unknown-72-unknown-instruct-false
qwen 2.5 72b instruct turbo,qwen-unknown-turbo-2.5-unknown-72-unknown-instruct-false
qwen 2.5 7b instruct turbo,qwen-unknown-turbo-2.5-unknown-7-unknown-instruct-false
qwen chat (14b),qwen-unknown-unknown-unknown-unknown-14-unknown-chat-false
qwen chat (7b),qwen-unknown-unknown-unknown-unknown-7-unknown-chat-false
qwen/qwen 2 72b instruct,qwen-unknown-unknown-2-unknown-72-unknown-instruct-false
qwen/qwen 2 7b instruct,qwen-unknown-unknown-2-unknown-7-unknown-instruct-false
qwen/qwen2 7b instruct,qwen-unknown-unknown-2-unknown-7-unknown-instruct-false
qwen1.5 0.5b chat,qwen-unknown-unknown-1.5-unknown-0.5-unknown-chat-false
qwen1.5 1.8b chat,qwen-unknown-unknown-1.5-unknown-1.8-unknown-chat-false
qwen1.5 14b chat awq,qwen-unknown-awq-1.5-unknown-14-unknown-chat-false
qwen1.5 72b chat,qwen-unknown-unknown-1.5-unknown-72-unknown-chat-false
qwen1.5 7b chat awq,qwen-unknown-awq-1.5-unknown-7-unknown-chat-false
qwen2 72b,qwen-unknown-unknown-2-unknown-72-unknown-unknown-false
qwen2 72b instruct,qwen-unknown-unknown-2-unknown-72-unknown-instruct-false
qwen2 7b,qwen-unknown-unknown-2-unknown-7-unknown-unknown-false
qwen2 7b instruct,qwen-unknown-unknown-2-unknown-7-unknown-instruct-false
qwen2 vl 72b instruct,qwen-vl-unknown-2-unknown-72-unknown-instruct-false
qwen2 vl 7b instruct,qwen-vl-unknown-2-unknown-7-unknown-instruct-false
qwen2.5 14b,qwen-unknown-unknown-2.5-unknown-14-unknown-unknown-false
qwen2.5 14b instruct,qwen-unknown-unknown-2.5-unknown-14-unknown-instruct-false
qwen2.5 32b,qwen-unknown-unknown-2.5-unknown-32-unknown-unknown-false
qwen2.5 32b instruct,qwen-unknown-unknown-2.5-unknown-32-unknown-instruct-false
qwen2.5 72b,qwen-unknown-unknown-2.5-unknown-72-unknown-unknown-false
qwen2.5 72b float8 mm 405b,qwen-unknown-float8-2.5-unknown-405-unknown-unknown-false
qwen2.5 72b instruct,qwen-unknown-unknown-2.5-unknown-72-unknown-instruct-false
qwen2.5 72b instruct turbo,qwen-unknown-turbo-2.5-unknown-72-unknown-instruct-false
qwen2.5 7b,qwen-unknown-unknown-2.5-unknown-7-unknown-unknown-false
qwen2.5 7b instruct,qwen-instruct-unknown-2.5-unknown-7-unknown-instruct-false
qwen2.5 7b instruct turbo,qwen-instruct-turbo-2.5-unknown-7-unknown-instruct-false
qwen2p5 math 72b instruct,qwen-math-unknown-2.5-unknown-72-unknown-instruct-false
redpajama incite (3b),redpajama-incite-unknown-unknown-unknown-3-unknown-unknown-false
redpajama incite (7b),redpajama-incite-unknown-unknown-unknown-7-unknown-unknown-false
redpajama incite chat (3b),redpajama-incite-unknown-unknown-unknown-3-unknown-chat-false
redpajama incite chat (7b),redpajama-incite-unknown-unknown-unknown-7-unknown-chat-false
redpajama incite chat 7b,redpajama-incite-unknown-unknown-unknown-7-unknown-chat-false
redpajama incite instruct (3b),redpajama-incite-unknown-unknown-unknown-3-unknown-instruct-false
redpajama incite instruct (7b),redpajama-incite-unknown-unknown-unknown-7-unknown-instruct-false
remm slerp l2 (13b),remm-slerp-unknown-l2-unknown-13-unknown-unknown-false
remm slerp l2 13b,remm-slerp-unknown-l2-unknown-13-unknown-unknown-false
replit code v1 (3b),replit-code-unknown-1-unknown-3-unknown-unknown-false
rerank,rerank-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false
sao10k/l3 70b euryale v2.1,euryale-l3-unknown-2.1-unknown-70-unknown-unknown-false
sao10k/l31 70b euryale v2.2,euryale-l31-unknown-2.1-unknown-70-unknown-unknown-false
sensechat,sensechat-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false
sensechat 128k,sensechat-unknown-unknown-unknown-unknown-unknown-128-unknown-false
sensechat 32k,sensechat-unknown-unknown-unknown-unknown-unknown-32-unknown-false
sensechat 5,sensechat-unknown-unknown-5-unknown-unknown-unknown-unknown-false
sensechat 5 cantonais,sensechat-unknown-cantonais-5-unknown-unknown-unknown-unknown-false
sensechat character,sensechat-character-unknown-unknown-unknown-unknown-unknown-unknown-false
sensechat character pro,sensechat-character-pro-unknown-unknown-unknown-unknown-unknown-false
sensechat turbo,sensechat-unknown-turbo-unknown-unknown-unknown-unknown-unknown-false
snorkel mistral pairrm dpo,mistral-pairrm-dpo-unknown-unknown-unknown-unknown-unknown-false
snorkel mistral pairrm dpo (7b),mistral-pairrm-dpo-unknown-unknown-7-unknown-unknown-false
snowflake arctic instruct,snowflake-arctic-unknown-unknown-unknown-unknown-unknown-instruct-false
snowflake: arctic instruct,snowflake-arctic-unknown-unknown-unknown-unknown-unknown-instruct-false
solar docvision,solar-docvision-unknown-unknown-unknown-unknown-unknown-unknown-false
solar instruct v1 (11b),solar-unknown-unknown-1-unknown-11-unknown-instruct-false
solar mini,solar-mini-unknown-unknown-unknown-unknown-unknown-unknown-false
solar pro,solar-pro-unknown-unknown-unknown-unknown-unknown-unknown-false
sonar medium online,sonar-medium-unknown-unknown-unknown-unknown-unknown-online-false
sonar small online,sonar-small-unknown-unknown-unknown-unknown-unknown-online-false
sophosympatheia/midnight rose 70b,midnight-rose-unknown-unknown-unknown-70-unknown-unknown-false
sqlcoder 7b 2,sqlcoder-unknown-unknown-2-unknown-7-unknown-unknown-false
stablelm base alpha 3b,stablelm-alpha-unknown-unknown-3-unknown-unknown-base-false
starcoderchat alpha (16b),starcoderchat-alpha-unknown-unknown-unknown-16-unknown-unknown-false
starling lm 7b beta,starling-lm-beta-unknown-unknown-7-unknown-unknown-false
stripedhyena hessian (7b),stripedhyena-hessian-unknown-unknown-unknown-7-unknown-unknown-false
stripedhyena nous (7b),stripedhyena-nous-unknown-unknown-unknown-7-unknown-unknown-false
supreme,supreme-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false
supreme control,supreme-control-unknown-unknown-unknown-unknown-unknown-unknown-false
teknium/openhermes 2.5 mistral 7b,openhermes-mistral-unknown-2.5-unknown-7-unknown-unknown-false
test 11,test-unknown-unknown-11-unknown-unknown-unknown-unknown-false
tinyllama 1.1b chat v1.0,tinyllama-unknown-unknown-1.0-unknown-1.1-unknown-chat-false
togethercomputer llama3 8b instruct int8,llama-unknown-int8-3-unknown-8-unknown-instruct-false
toppy m (7b),toppy-m-unknown-unknown-unknown-7-unknown-unknown-false
toppy m 7b,toppy-m-unknown-unknown-unknown-7-unknown-unknown-false
toppy m 7b (free),toppy-m-unknown-unknown-unknown-7-unknown-unknown-false
toppy m 7b (nitro),toppy-m-nitro-unknown-unknown-7-unknown-unknown-false
una cybertron 7b v2 bf16,una-cybertron-bf16-2-unknown-7-unknown-unknown-false
upstage solar instruct v1 (11b),solar-unknown-unknown-1-unknown-11-unknown-instruct-false
upstage solar instruct v1 (11b) int4,solar-unknown-unknown-1-unknown-11-unknown-instruct-false
vanilla 7b parameters,vanilla-unknown-unknown-unknown-unknown-7-unknown-unknown-false
vanilla 8x7b models,vanilla-unknown-unknown-unknown-unknown-8x7-unknown-unknown-false
vanilla language model 34b,vanilla-language-unknown-unknown-unknown-34-unknown-unknown-false
vanilla language model 70b,vanilla-language-unknown-unknown-unknown-70-unknown-unknown-false
vanilla language model 7b,vanilla-language-unknown-unknown-unknown-7-unknown-unknown-false
vanilla with 34b parameters,vanilla-unknown-unknown-unknown-unknown-34-unknown-unknown-false
vanilla with 70b parameters,vanilla-unknown-unknown-unknown-unknown-70-unknown-unknown-false
vicuna fastchat t5 (3b),vicuna-t5-fastchat-unknown-unknown-3-unknown-unknown-false
vicuna v1.1 (13b),vicuna-unknown-unknown-1.1-unknown-13-unknown-unknown-false
vicuna v1.3 (13b),vicuna-unknown-unknown-1.3-unknown-13-unknown-unknown-false
vicuna v1.3 (7b),vicuna-unknown-unknown-1.3-unknown-7-unknown-unknown-false
vicuna v1.5 (13b),vicuna-unknown-unknown-1.5-unknown-13-unknown-unknown-false
vicuna v1.5 (7b),vicuna-unknown-unknown-1.5-unknown-7-unknown-unknown-false
vicuna v1.5 16k (13b),vicuna-unknown-unknown-1.5-unknown-13-16-unknown-false
wizardlm 2 (8x22b),wizardlm-unknown-unknown-2-unknown-8x22-unknown-unknown-false
wizardlm 2 7b,wizardlm-unknown-unknown-2-unknown-7-unknown-unknown-false
wizardlm 2 8x22b,wizardlm-unknown-unknown-2-unknown-8x22-unknown-unknown-false
wizardlm 70b,wizardlm-unknown-unknown-unknown-unknown-70-unknown-unknown-false
wizardlm v1.2 (13b),wizardlm-unknown-unknown-1.2-unknown-13-unknown-unknown-false
xai: grok beta,grok-beta-unknown-unknown-unknown-unknown-unknown-unknown-false
xwin 70b,xwin-unknown-unknown-unknown-unknown-70-unknown-unknown-false
yi 34b,yi-unknown-unknown-unknown-unknown-34-unknown-unknown-false
yi 34b chat,yi-unknown-unknown-unknown-unknown-34-unknown-chat-false
yi 6b,yi-unknown-unknown-unknown-unknown-6-unknown-unknown-false
yi 6b 200k,yi-unknown-unknown-unknown-unknown-6-200-unknown-false
yi large,yi-large-unknown-unknown-unknown-unknown-unknown-unknown-false
zephyr 7b,zephyr-unknown-unknown-unknown-unknown-7-unknown-unknown-false
zephyr 7b beta,zephyr-beta-unknown-unknown-unknown-7-unknown-unknown-false
zephyr 7b beta awq,zephyr-beta-awq-unknown-unknown-7-unknown-unknown-false
zephyr 7b ß,zephyr-unknown-unknown-unknown-unknown-7-unknown-unknown-false
zephyr 8x 22b,zephyr-unknown-unknown-unknown-unknown-8x22-unknown-unknown-false
code interpreter,code-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false
code llama (34b),code-unknown-unknown-unknown-unknown-34-unknown-unknown-false
code llama (70b),code-unknown-unknown-unknown-unknown-70-unknown-unknown-false
code llama 13b,code-unknown-unknown-unknown-unknown-13-unknown-unknown-false
code llama 13b instruct,llama-unknown-unknown-unknown-unknown-13-unknown-instruct-false
code llama 13b python,llama-unknown-unknown-unknown-unknown-13-unknown-python-false
code llama 34b,code-unknown-unknown-unknown-unknown-34-unknown-unknown-false
code llama 34b instruct,llama-unknown-unknown-unknown-unknown-34-unknown-instruct-false
code llama 34b python,llama-unknown-unknown-unknown-unknown-34-unknown-python-false
code llama 70b,code-unknown-unknown-unknown-unknown-70-unknown-unknown-false
code llama 70b instruct,llama-unknown-unknown-unknown-unknown-70-unknown-instruct-false
code llama 70b python,llama-unknown-unknown-unknown-unknown-70-unknown-python-false
code llama 7b,code-unknown-unknown-unknown-unknown-7-unknown-unknown-false
code llama 7b instruct,llama-unknown-unknown-unknown-unknown-7-unknown-instruct-false
code llama 7b python,llama-unknown-unknown-unknown-unknown-7-unknown-python-false
code llama instruct (13b),llama-unknown-unknown-unknown-unknown-13-unknown-instruct-false
code llama instruct (34b),llama-unknown-unknown-unknown-unknown-34-unknown-instruct-false
code llama instruct (70b),llama-unknown-unknown-unknown-unknown-70-unknown-instruct-false
code llama instruct (7b),llama-unknown-unknown-unknown-unknown-7-unknown-instruct-false
code llama python (13b),llama-unknown-unknown-unknown-unknown-13-unknown-python-false
code llama python (34b),llama-unknown-unknown-unknown-unknown-34-unknown-python-false
code llama python (70b),llama-unknown-unknown-unknown-unknown-70-unknown-python-false
code llama python (7b),llama-unknown-unknown-unknown-unknown-7-unknown-python-false
code qwen 1.5 7b,qwen-unknown-unknown-1.5-unknown-7-unknown-unknown-false
codegeex 4,codegeex-unknown-unknown-4-unknown-unknown-unknown-unknown-false
codegemma 2b,codegemma-unknown-unknown-unknown-2-unknown-unknown-unknown-false
codegemma 7b,codegemma-unknown-unknown-unknown-7-unknown-unknown-unknown-false
codegen2 (16b),codegen-unknown-unknown-unknown-unknown-16-unknown-unknown-false
codegen2 (7b),codegen-unknown-unknown-unknown-unknown-7-unknown-unknown-false
codellama 13b,codellama-unknown-unknown-unknown-unknown-13-unknown-unknown-false
codellama 34b instruct,codellama-unknown-unknown-unknown-unknown-34-unknown-instruct-false
codellama 7b,codellama-unknown-unknown-unknown-unknown-7-unknown-unknown-false
codestral,codestral-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false
codestral mamba,codestral-mamba-unknown-unknown-unknown-unknown-unknown-unknown-false
codestral mamba 7b,codestral-mamba-unknown-unknown-unknown-7-unknown-unknown-false
codey for code chat,codey-unknown-code-chat-unknown-unknown-unknown-unknown-false
codey for code chat 32k,codey-unknown-code-chat-unknown-unknown-unknown-32-false
codey for code completion,codey-unknown-code-completion-unknown-unknown-unknown-unknown-false
codey for code generation,codey-unknown-code-generation-unknown-unknown-unknown-unknown-false
codey for code generation 32k,codey-unknown-code-generation-unknown-unknown-unknown-32-false
databricks instruct,databricks-unknown-unknown-unknown-unknown-unknown-unknown-instruct-false
deepseek coder 1.3b base,deepseek-unknown-base-unknown-1.3-unknown-unknown-unknown-false
deepseek coder 33b instruct,deepseek-unknown-unknown-unknown-33-unknown-unknown-instruct-false
deepseek coder 6.7b base,deepseek-unknown-base-unknown-6.7-unknown-unknown-unknown-false
deepseek coder 7b base v1.5,deepseek-unknown-base-1.5-unknown-7-unknown-unknown-false
deepseek coder 7b instruct v1.5,deepseek-unknown-unknown-1.5-7-unknown-unknown-instruct-false
deepseek coder instruct (33b),deepseek-unknown-instruct-unknown-33-unknown-unknown-unknown-false
deepseek coder v2,deepseek-unknown-unknown-2-unknown-unknown-unknown-unknown-false
deepseek coder v2 instruct,deepseek-unknown-instruct-unknown-2-unknown-unknown-unknown-false
deepseek coder v2 lite,deepseek-unknown-unknown-2-unknown-unknown-unknown-lite-false
deepseek coder v2 lite base,deepseek-unknown-lite-base-2-unknown-unknown-unknown-false
finetune,unknown-unknown-unknown-unknown-unknown-unknown-true
finetune (微调),unknown-unknown-unknown-unknown-unknown-unknown-true
gcp code generation,gcp-unknown-code-generation-unknown-unknown-unknown-unknown-false
granite 20b code instruct,granite-unknown-unknown-unknown-20-unknown-unknown-instruct-false
granite 34b code instruct,granite-unknown-unknown-unknown-34-unknown-unknown-instruct-false
granite 3b code instruct,granite-unknown-unknown-unknown-3-unknown-unknown-instruct-false
granite 8b code instruct,granite-unknown-unknown-unknown-8-unknown-unknown-instruct-false
llama 2 préentrainé (13b),llama-unknown-unknown-unknown-unknown-13-unknown-unknown-false
llama 2 préentrainé (70b),llama-unknown-unknown-unknown-unknown-70-unknown-unknown-false
llama 3 1 70b instruct,llama-unknown-unknown-3.1-unknown-70-unknown-instruct-false
llama 3 1 8b instruct,llama-unknown-unknown-3.1-unknown-8-unknown-instruct-false
llama 3.1 instruct (405b),llama-unknown-unknown-3.1-unknown-405-unknown-instruct-false
llama 3.1 instruct (70b),llama-unknown-unknown-3.1-unknown-70-unknown-instruct-false
llama 3.1 instruct (70b) reference,llama-unknown-reference-3.1-unknown-70-unknown-instruct-false
llama 3.1 instruct (8b),llama-unknown-unknown-3.1-unknown-8-unknown-instruct-false
llama 3.1 instruct (8b) reference,llama-unknown-reference-3.1-unknown-8-unknown-instruct-false
llama 3.1 instruct 405b,llama-unknown-unknown-3.1-unknown-405-unknown-instruct-false
llama 3.1 instruct 70b,llama-unknown-unknown-3.1-unknown-70-unknown-instruct-false
llama 3.1 instruct 8b,llama-unknown-unknown-3.1-unknown-8-unknown-instruct-false
llama2 13b,llama-unknown-unknown-unknown-13-unknown-unknown-unknown-false
llama2 70b,llama-unknown-unknown-unknown-70-unknown-unknown-unknown-false
llama2 7b,llama-unknown-unknown-unknown-7-unknown-unknown-unknown-false
luminous base,luminous-base-unknown-unknown-unknown-unknown-unknown-unknown-false
luminous enhanced,luminous-enhanced-unknown-unknown-unknown-unknown-unknown-unknown-false
luminous extended,luminous-extended-unknown-unknown-unknown-unknown-unknown-unknown-false
luminous supreme,luminous-supreme-unknown-unknown-unknown-unknown-unknown-unknown-false
merlinite 7b,merlinite-unknown-unknown-unknown-7-unknown-unknown-unknown-false
meta llama/llama 3 70b instruct,llama-unknown-unknown-3-unknown-70-unknown-instruct-false
meta llama/llama 3.1 405b instruct,llama-unknown-unknown-3.1-unknown-405-unknown-instruct-false
meta llama/llama 3.1 70b instruct,llama-unknown-unknown-3.1-unknown-70-unknown-instruct-false
meta llama/llama 3.1 8b instruct,llama-unknown-unknown-3.1-unknown-8-unknown-instruct-false
meta/llama 2 13b,llama-unknown-unknown-2-unknown-13-unknown-unknown-false
meta/llama 2 70b,llama-unknown-unknown-2-unknown-70-unknown-unknown-false
meta/meta llama 3 70b instruct,llama-unknown-unknown-3-unknown-70-unknown-instruct-false
meta/meta llama 3.1 405b instruct,llama-unknown-unknown-3.1-unknown-405-unknown-instruct-false
meta: llama 3 70b instruct,llama-unknown-unknown-3-unknown-70-unknown-instruct-false
meta: llama 3 70b instruct (nitro),llama-unknown-unknown-3-unknown-70-unknown-instruct-false
meta: llama 3.1 405b instruct,llama-unknown-unknown-3.1-unknown-405-unknown-instruct-false
ministral 8b,ministral-unknown-unknown-unknown-unknown-8-unknown-unknown-false
mistral: codestral mamba,mistral-codestral-unknown-unknown-unknown-unknown-unknown-unknown-false
mixtral 8x7b instruct,mixtral-unknown-unknown-unknown-unknown-8x7-unknown-instruct-false
mixtral 8x7b instruct (nitro),mixtral-unknown-unknown-unknown-unknown-8x7-unknown-instruct-false
nousresearch/nous hermes llama2 13b,llama2-unknown-unknown-2-unknown-13-unknown-unknown-false
nvidia: llama 3.1 nemotron 70b instruct,llama-nemotron-unknown-3.1-unknown-70-unknown-instruct-false
openai 3.5 turbo instruct,openai-unknown-unknown-3.5-unknown-unknown-unknown-instruct-false
openai gpt 3_5 turbo,gpt-unknown-turbo-3.5-unknown-unknown-unknown-unknown-false
phind code llama v2 (34b),llama-unknown-unknown-2-unknown-34-unknown-unknown-false
phind codellama 34b python v1,codellama-unknown-unknown-unknown-34-unknown-unknown-python-false
phind codellama 34b v1,codellama-unknown-unknown-1-unknown-34-unknown-unknown-false
phind codellama 34b v2,codellama-unknown-unknown-2-unknown-34-unknown-unknown-false
pre trained named entity recognition model,unknown-unknown-unknown-unknown-unknown-unknown-false
pre trained translation model,unknown-unknown-unknown-unknown-unknown-unknown-false
qwen/qwen 2.5 72b instruct,qwen-unknown-unknown-2.5-unknown-72-unknown-instruct-false
qwen2.5 coder 1.5b,qwen-unknown-unknown-2.5-1.5-unknown-unknown-unknown-false
qwen2.5 coder 1.5b instruct,qwen-unknown-unknown-2.5-1.5-unknown-unknown-instruct-false
qwen2.5 coder 7b,qwen-unknown-unknown-2.5-unknown-7-unknown-unknown-false
qwen2.5 coder 7b instruct,qwen-unknown-unknown-2.5-unknown-7-unknown-instruct-false
sqlcoder,sqlcoder-unknown-unknown-unknown-unknown-unknown-unknown-false
sqlcoder (15b),sqlcoder-unknown-unknown-unknown-15-unknown-unknown-unknown-false
stable code 3b,stable-code-unknown-unknown-unknown-3-unknown-unknown-false
starcoder,starcoder-unknown-unknown-unknown-unknown-unknown-unknown-false
starcoder (16b),starcoder-unknown-unknown-unknown-unknown-16-unknown-unknown-false
starcoder 15.5b,starcoder-unknown-unknown-unknown-unknown-15.5-unknown-unknown-false
starcoder 7b,starcoder-unknown-unknown-unknown-unknown-7-unknown-unknown-false
starcoder2 15b,starcoder2-unknown-unknown-unknown-unknown-15-unknown-unknown-false
starcoder2 15b instruct,starcoder2-unknown-unknown-unknown-15-unknown-unknown-instruct-false
starcoder2 3b,starcoder2-unknown-unknown-unknown-unknown-3-unknown-unknown-false
starcoder2 7b,starcoder2-unknown-unknown-unknown-unknown-7-unknown-unknown-false
wizardcoder python 34b,wizardcoder-unknown-unknown-34-unknown-unknown-unknown-python-false
wizardcoder python v1.0 (34b),wizardcoder-unknown-unknown-1.0-34-unknown-unknown-python-false
wizardlm 2,wizardlm-unknown-unknown-2-unknown-unknown-unknown-unknown-false
